Declared,Temperature,NH3,pH,LUX,PAR,Kelvin,In/Out,Do
18/07/2021 00:34,24.625,0.213,7.19,0,0,0,In,7.60
18/07/2021 00:34,24.625,0.212,7.19,0,0,0,In,7.60
18/07/2021 00:33,24.625,0.212,7.19,0,0,0,In,7.60
18/07/2021 00:33,24.625,0.212,7.19,0,0,0,In,7.70
18/07/2021 00:33,24.625,0.212,7.19,0,0,0,In,7.30
18/07/2021 00:33,24.625,0.211,7.19,0,0,0,In,7.30
18/07/2021 00:33,24.625,0.211,7.19,0,0,0,In,7.30
18/07/2021 00:26,24.5,0.212,7.19,0,0,0,In,7.40
18/07/2021 00:16,24.5,0.211,7.2,0,0,0,In,7.30
18/07/2021 00:06,24.625,0.212,7.19,0,0,0,In,7.30
18/07/2021 00:03,24.625,0.212,7.19,0,0,0,In,7.40
17/07/2021 23:46,24.625,0.213,7.24,0,0,0,In,7.50
17/07/2021 23:36,24.625,0.212,7.24,0,0,0,In,7.50
17/07/2021 23:26,24.625,0.213,7.24,0,0,0,In,7.60
17/07/2021 23:06,24.625,0.213,7.23,0,0,0,In,7.40
17/07/2021 22:56,24.75,0.213,7.23,0,0,0,In,7.60
17/07/2021 22:36,24.625,0.213,7.26,0,0,0,In,7.30
17/07/2021 22:16,24.75,0.214,7.26,0,0,0,In,7.70
17/07/2021 22:06,24.75,0.214,7.26,0,0,0,In,7.50
17/07/2021 22:03,24.75,0.213,7.26,0,0,0,In,7.70
17/07/2021 21:46,24.75,0.214,7.25,0,0,0,In,7.30
17/07/2021 21:36,24.75,0.215,7.26,0,0,0,In,7.60
17/07/2021 21:26,24.875,0.215,7.26,0,0,0,In,7.60
17/07/2021 21:06,24.75,0.215,7.26,0,0,0,In,7.70
17/07/2021 20:56,24.75,0.215,7.25,0,0,0,In,7.40
17/07/2021 20:36,24.75,0.215,7.26,0,0,0,In,7.50
17/07/2021 20:16,24.875,0.216,7.26,0,0,0,In,7.40
17/07/2021 20:16,24.875,0.216,7.26,0,0,0,In,7.40
17/07/2021 20:06,24.875,0.216,7.27,0,0,0,In,7.50
17/07/2021 20:03,24.875,0.217,7.27,0,0,0,In,7.40
17/07/2021 19:46,24.875,0.216,7.26,0,0,0,In,7.30
17/07/2021 19:36,24.875,0.216,7.27,0,0,0,In,7.60
17/07/2021 19:26,24.875,0.217,7.27,0,0,0,In,7.50
17/07/2021 19:06,25,0.217,7.26,0,0,0,In,7.50
17/07/2021 18:56,25,0.217,7.26,0,0,0,In,7.30
17/07/2021 18:36,24.875,0.218,7.26,0,0,0,In,7.70
17/07/2021 18:16,25,0.219,7.27,0,0,0,In,7.30
17/07/2021 18:06,25,0.218,7.25,0,0,0,In,7.50
17/07/2021 18:03,24.875,0.218,7.25,0,0,0,In,7.60
17/07/2021 17:46,24.875,0.219,7.25,0,0,0,In,7.30
17/07/2021 17:36,25,0.217,7.25,0,0,0,In,7.50
17/07/2021 17:26,24.875,0.218,7.25,0,0,0,In,7.30
17/07/2021 17:06,25.125,0.218,7.28,0,0,0,In,7.40
17/07/2021 16:56,25,0.218,7.29,0,0,0,In,7.30
17/07/2021 16:36,25.125,0.218,7.29,0,0,0,In,7.40
17/07/2021 16:16,25,0.218,7.29,0,0,0,In,7.40
17/07/2021 16:06,25.125,0.219,7.29,0,0,0,In,7.60
17/07/2021 16:02,25.25,0.218,7.3,0,0,0,In,7.70
17/07/2021 15:46,25.125,0.219,7.3,0,0,0,In,7.50
17/07/2021 15:36,25.125,0.219,7.29,0,0,0,In,7.70
17/07/2021 15:26,25,0.219,7.29,0,0,0,In,7.30
17/07/2021 15:06,25.125,0.218,7.28,0,0,0,In,7.60
17/07/2021 14:56,25.25,0.219,7.31,0,0,0,In,7.30
17/07/2021 14:36,25.125,0.218,7.3,0,0,0,In,7.50
17/07/2021 14:16,25.25,0.218,7.29,0,0,0,In,7.50
17/07/2021 14:06,25.125,0.219,7.29,0,0,0,In,7.40
17/07/2021 14:02,25.25,0.218,7.28,0,0,0,In,7.70
17/07/2021 13:46,25.25,0.222,7.29,0,0,0,In,7.30
17/07/2021 13:36,25.125,0.22,7.29,0,0,0,In,7.70
17/07/2021 13:26,25.375,0.218,7.29,0,0,0,In,7.70
17/07/2021 13:26,25.375,0.218,7.29,0,0,0,In,7.50
17/07/2021 13:06,25.25,0.217,7.28,0,0,0,In,7.30
17/07/2021 12:56,25.25,0.218,7.28,0,0,0,In,7.30
17/07/2021 12:36,25.25,0.218,7.28,0,0,0,In,7.40
17/07/2021 12:16,25.375,0.216,7.28,0,0,0,In,7.50
17/07/2021 12:06,25.375,0.217,7.29,0,0,0,In,7.70
17/07/2021 12:02,25.375,0.217,7.29,0,0,0,In,7.70
17/07/2021 11:46,25.375,0.214,7.29,0,0,0,In,7.70
17/07/2021 11:40,25.5,0.213,7.28,0,0,0,In,7.60
17/07/2021 11:38,25.5,0.214,7.27,0,0,0,In,7.60
17/07/2021 11:37,25.5,0.214,7.27,0,0,0,In,7.70
17/07/2021 11:37,25.625,0.214,7.27,0,0,0,In,7.50
17/07/2021 11:37,25.625,0.214,7.27,0,0,0,In,7.40
17/07/2021 11:36,25.625,0.214,7.27,0,0,0,In,7.30
17/07/2021 11:36,25.5,0.214,7.27,0,0,0,In,7.40
17/07/2021 11:36,25.625,0.213,7.27,0,0,0,In,7.50
17/07/2021 11:36,25.625,0.214,7.27,0,0,0,In,7.30
17/07/2021 11:36,25.375,0.213,7.27,0,0,0,In,7.70
17/07/2021 11:36,25.375,0.214,7.27,0,0,0,In,7.70
17/07/2021 11:34,25.5,0.214,7.27,0,0,0,In,7.70
17/07/2021 11:33,25.875,0.215,7.27,0,0,0,In,7.30
17/07/2021 11:33,25.625,0.215,7.27,0,0,0,In,7.60
17/07/2021 11:33,25.5,0.214,7.27,0,0,0,In,7.70
17/07/2021 11:32,25.625,0.214,7.27,0,0,0,In,7.50
17/07/2021 11:32,25.625,0.214,7.27,0,0,0,In,7.70
17/07/2021 11:32,25.75,0.214,7.27,0,0,0,In,7.60
17/07/2021 11:32,25.625,0.214,7.27,0,0,0,In,7.70
17/07/2021 11:32,25.625,0.213,7.27,0,0,0,In,7.30
17/07/2021 11:32,25.75,0.213,7.27,0,0,0,In,7.60
17/07/2021 11:32,25.625,0.213,7.27,0,0,0,In,7.60
17/07/2021 11:32,25.625,0.214,7.27,0,0,0,In,7.70
17/07/2021 11:32,25.625,0.214,7.28,0,0,0,In,7.40
17/07/2021 11:31,25.5,0.214,7.28,0,0,0,In,7.40
17/07/2021 11:31,25.5,0.214,7.28,0,0,0,In,7.60
17/07/2021 11:31,25.5,0.214,7.28,0,0,0,In,7.70
17/07/2021 11:31,25.5,0.213,7.28,0,0,0,In,7.40
17/07/2021 11:31,25.5,0.213,7.28,0,0,0,In,7.50
17/07/2021 11:31,25.5,0.213,7.28,0,0,0,In,7.30
17/07/2021 11:31,25.375,0.212,7.28,0,0,0,In,7.30
17/07/2021 11:31,25.375,0.212,7.28,0,0,0,In,7.70
17/07/2021 11:29,25.375,0.212,7.28,0,0,0,In,7.50
17/07/2021 11:27,25.375,0.213,7.28,0,0,0,In,7.30
17/07/2021 11:26,25.375,0.213,7.28,0,0,0,In,7.40
17/07/2021 11:25,25.375,0.212,7.27,0,0,0,In,7.60
17/07/2021 11:12,25.375,0.212,7.26,0,0,0,In,7.50
17/07/2021 11:06,25.375,0.211,7.25,0,0,0,In,7.70
17/07/2021 10:56,25.375,0.209,7.27,0,0,0,In,7.60
17/07/2021 10:50,25.375,0.209,7.26,0,0,0,In,7.50
17/07/2021 10:49,25.5,0.209,7.26,0,0,0,In,7.50
17/07/2021 10:49,25.625,0.209,7.26,0,0,0,In,7.50
17/07/2021 10:48,25.5,0.209,7.26,0,0,0,In,7.30
17/07/2021 10:48,25.375,0.209,7.26,0,0,0,In,7.40
17/07/2021 10:46,25.625,0.209,7.26,0,0,0,In,7.40
17/07/2021 10:46,25.625,0.208,7.26,0,0,0,In,7.40
17/07/2021 10:46,25.375,0.208,7.26,0,0,0,In,7.70
17/07/2021 10:46,25.5,0.207,7.26,0,0,0,In,7.40
17/07/2021 10:46,25.375,0.207,7.26,0,0,0,In,7.30
17/07/2021 10:37,25.5,0.207,7.26,0,0,0,In,7.60
17/07/2021 10:36,25.375,0.206,7.26,0,0,0,In,7.30
17/07/2021 10:33,25.375,0.206,7.26,0,0,0,In,7.50
17/07/2021 10:26,25.375,0.206,7.26,0,0,0,In,7.70
17/07/2021 10:20,25.375,0.212,7.26,0,0,0,In,7.60
17/07/2021 10:14,25.375,0.21,7.25,0,0,0,In,7.50
17/07/2021 10:12,25.5,0.21,7.24,0,0,0,In,7.70
17/07/2021 10:10,25.5,0.211,7.24,0,0,0,In,7.50
17/07/2021 10:06,25.5,0.209,7.24,0,0,0,In,7.70
17/07/2021 09:56,25.5,0.203,7.23,0,0,0,In,7.60
17/07/2021 09:53,25.625,0.203,7.22,0,0,0,In,7.50
17/07/2021 09:46,25.5,0.205,7.22,0,0,0,In,7.60
17/07/2021 09:40,25.5,0.206,7.2,0,0,0,In,7.50
17/07/2021 09:40,25.625,0.205,7.2,0,0,0,In,7.70
17/07/2021 09:38,25.75,0.206,7.2,0,0,0,In,7.60
17/07/2021 09:37,25.75,0.206,7.2,0,0,0,In,7.60
17/07/2021 09:36,25.875,0.207,7.2,0,0,0,In,7.50
17/07/2021 09:36,26,0.206,7.2,0,0,0,In,7.30
17/07/2021 09:36,25.75,0.206,7.2,0,0,0,In,7.30
17/07/2021 09:36,25.875,0.207,7.2,0,0,0,In,7.50
17/07/2021 09:35,26,0.207,7.2,0,0,0,In,7.40
17/07/2021 09:35,25.875,0.207,7.2,0,0,0,In,7.30
17/07/2021 09:35,25.875,0.207,7.2,0,0,0,In,7.30
17/07/2021 09:35,25.875,0.207,7.2,0,0,0,In,7.50
17/07/2021 09:35,25.75,0.207,7.2,0,0,0,In,7.30
17/07/2021 09:34,25.75,0.207,7.2,0,0,0,In,7.30
17/07/2021 09:34,25.75,0.206,7.2,0,0,0,In,7.40
17/07/2021 09:34,25.75,0.206,7.2,0,0,0,In,7.50
17/07/2021 09:33,26,0.207,7.21,0,0,0,In,7.30
17/07/2021 09:33,26,0.208,7.21,0,0,0,In,7.60
17/07/2021 09:33,26,0.208,7.21,0,0,0,In,7.40
17/07/2021 09:33,25.875,0.208,7.21,0,0,0,In,7.70
17/07/2021 09:33,26,0.207,7.21,0,0,0,In,7.70
17/07/2021 09:33,25.875,0.207,7.21,0,0,0,In,7.50
17/07/2021 09:33,26,0.207,7.21,0,0,0,In,7.60
17/07/2021 09:32,25.875,0.207,7.21,0,0,0,In,7.40
17/07/2021 09:32,25.875,0.207,7.21,0,0,0,In,7.70
17/07/2021 09:32,26,0.207,7.19,0,0,0,In,7.50
17/07/2021 09:32,25.75,0.208,7.19,0,0,0,In,7.50
17/07/2021 09:32,25.875,0.209,7.19,0,0,0,In,7.30
17/07/2021 09:32,25.875,0.209,7.19,0,0,0,In,7.50
17/07/2021 09:29,26,0.209,7.18,0,0,0,In,7.40
17/07/2021 09:29,26,0.208,7.18,0,0,0,In,7.30
17/07/2021 09:28,25.875,0.208,7.19,0,0,0,In,7.30
17/07/2021 09:28,25.875,0.208,7.19,0,0,0,In,7.40
17/07/2021 09:28,26,0.208,7.19,0,0,0,In,7.70
17/07/2021 09:28,25.875,0.207,7.19,0,0,0,In,7.60
17/07/2021 09:28,25.875,0.207,7.18,0,0,0,In,7.60
17/07/2021 09:28,25.875,0.207,7.18,0,0,0,In,7.50
17/07/2021 09:28,25.875,0.208,7.18,0,0,0,In,7.70
17/07/2021 09:26,25.875,0.208,7.19,0,0,0,In,7.70
17/07/2021 09:26,25.875,0.208,7.19,0,0,0,In,7.30
17/07/2021 09:26,26,0.208,7.19,0,0,0,In,7.40
17/07/2021 09:26,25.875,0.208,7.19,0,0,0,In,7.70
17/07/2021 09:26,25.875,0.207,7.19,0,0,0,In,7.60
17/07/2021 09:26,25.875,0.208,7.19,0,0,0,In,7.70
17/07/2021 09:26,25.75,0.207,7.19,0,0,0,In,7.50
17/07/2021 09:21,26.125,0.21,7.18,0,0,0,In,7.70
17/07/2021 09:21,26,0.209,7.18,0,0,0,In,7.70
17/07/2021 09:21,26.125,0.209,7.18,0,0,0,In,7.70
17/07/2021 09:21,26.125,0.209,7.18,0,0,0,In,7.40
17/07/2021 09:21,26.25,0.212,7.18,0,0,0,In,7.60
17/07/2021 09:21,26.25,0.21,7.18,0,0,0,In,7.50
17/07/2021 09:21,26.125,0.209,7.18,0,0,0,In,7.60
17/07/2021 09:21,26.125,0.209,7.18,0,0,0,In,7.40
17/07/2021 09:20,26.125,0.209,7.18,0,0,0,In,7.40
17/07/2021 09:20,26,0.209,7.18,0,0,0,In,7.40
17/07/2021 09:20,26.25,0.209,7.18,0,0,0,In,7.50
17/07/2021 09:20,26.125,0.21,7.18,0,0,0,In,7.70
17/07/2021 09:20,26.125,0.21,7.18,0,0,0,In,7.40
17/07/2021 09:20,26.25,0.21,7.18,0,0,0,In,7.40
17/07/2021 09:20,26.25,0.209,7.18,0,0,0,In,7.60
17/07/2021 09:20,26.125,0.21,7.18,0,0,0,In,7.70
17/07/2021 09:20,26.125,0.209,7.18,0,0,0,In,7.60
17/07/2021 09:19,26,0.209,7.18,0,0,0,In,7.40
17/07/2021 09:19,26.125,0.209,7.18,0,0,0,In,7.70
17/07/2021 09:19,26.125,0.208,7.18,0,0,0,In,7.60
17/07/2021 09:19,26.125,0.208,7.18,0,0,0,In,7.40
17/07/2021 09:19,26.125,0.209,7.18,0,0,0,In,7.60
17/07/2021 09:19,26.25,0.209,7.18,0,0,0,In,7.70
17/07/2021 09:19,26.125,0.209,7.18,0,0,0,In,7.60
17/07/2021 09:19,26,0.209,7.18,0,0,0,In,7.30
17/07/2021 09:18,26,0.21,7.18,0,0,0,In,7.70
17/07/2021 09:18,26,0.21,7.18,0,0,0,In,7.50
17/07/2021 09:18,25.875,0.209,7.18,0,0,0,In,7.30
17/07/2021 09:18,26,0.209,7.18,0,0,0,In,7.40
17/07/2021 09:18,26,0.209,7.18,0,0,0,In,7.40
17/07/2021 09:18,26,0.209,7.18,0,0,0,In,7.30
17/07/2021 09:18,26,0.209,7.19,0,0,0,In,7.30
17/07/2021 09:18,26,0.209,7.18,0,0,0,In,7.60
17/07/2021 09:18,26.125,0.209,7.19,0,0,0,In,7.60
17/07/2021 09:17,26.125,0.208,7.18,0,0,0,In,7.30
17/07/2021 09:17,26,0.209,7.19,0,0,0,In,7.50
17/07/2021 09:17,26,0.209,7.18,0,0,0,In,7.60
17/07/2021 09:17,26,0.209,7.19,0,0,0,In,7.50
17/07/2021 09:17,25.875,0.209,7.19,0,0,0,In,7.70
17/07/2021 09:17,25.875,0.209,7.19,0,0,0,In,7.30
17/07/2021 09:17,25.875,0.209,7.19,0,0,0,In,7.50
17/07/2021 09:17,26,0.209,7.19,0,0,0,In,7.30
17/07/2021 09:16,25.875,0.209,7.19,0,0,0,In,7.60
17/07/2021 09:16,25.875,0.208,7.19,0,0,0,In,7.40
17/07/2021 09:16,25.875,0.208,7.19,0,0,0,In,7.50
17/07/2021 09:16,25.875,0.208,7.19,0,0,0,In,7.50
17/07/2021 09:16,25.875,0.208,7.19,0,0,0,In,7.30
17/07/2021 09:16,25.875,0.208,7.19,0,0,0,In,7.70
17/07/2021 09:16,25.875,0.208,7.19,0,0,0,In,7.70
17/07/2021 09:16,25.875,0.208,7.19,0,0,0,In,7.70
17/07/2021 09:16,25.875,0.208,7.19,0,0,0,In,7.30
17/07/2021 09:12,25.875,0.208,7.19,0,0,0,In,7.70
17/07/2021 09:09,26,0.211,7.18,0,0,0,In,7.40
17/07/2021 09:08,25.875,0.209,7.18,0,0,0,In,7.40
17/07/2021 09:08,26,0.209,7.19,0,0,0,In,7.30
17/07/2021 09:08,26,0.209,7.18,0,0,0,In,7.70
17/07/2021 09:08,26,0.209,7.18,0,0,0,In,7.50
17/07/2021 09:08,25.875,0.208,7.18,0,0,0,In,7.40
17/07/2021 09:07,26,0.208,7.19,0,0,0,In,7.70
17/07/2021 09:07,26,0.208,7.19,0,0,0,In,7.70
17/07/2021 09:07,25.875,0.208,7.19,0,0,0,In,7.40
17/07/2021 09:07,25.875,0.208,7.19,0,0,0,In,7.30
17/07/2021 09:07,26,0.208,7.18,0,0,0,In,7.60
17/07/2021 09:06,26,0.209,7.19,0,0,0,In,7.70
17/07/2021 09:06,26,0.209,7.19,0,0,0,In,7.60
17/07/2021 09:06,25.875,0.209,7.19,0,0,0,In,7.60
17/07/2021 09:06,25.875,0.209,7.19,0,0,0,In,7.60
17/07/2021 09:06,25.875,0.208,7.19,0,0,0,In,7.30
17/07/2021 09:06,25.875,0.208,7.19,0,0,0,In,7.60
17/07/2021 09:06,25.75,0.208,7.19,0,0,0,In,7.40
17/07/2021 09:06,25.75,0.208,7.19,0,0,0,In,7.70
17/07/2021 09:05,25.875,0.209,7.19,0,0,0,In,7.30
17/07/2021 09:05,25.875,0.209,7.19,0,0,0,In,7.60
17/07/2021 09:04,25.875,0.209,7.19,0,0,0,In,7.30
17/07/2021 09:04,25.875,0.209,7.19,0,0,0,In,7.50
17/07/2021 09:04,26,0.208,7.19,0,0,0,In,7.50
17/07/2021 09:04,25.875,0.208,7.19,0,0,0,In,7.30
17/07/2021 09:04,25.75,0.208,7.19,0,0,0,In,7.40
17/07/2021 09:01,25.875,0.209,7.19,0,0,0,In,7.70
17/07/2021 08:59,25.875,0.209,7.19,0,0,0,In,7.40
17/07/2021 08:57,25.875,0.208,7.19,0,0,0,In,7.70
17/07/2021 08:56,25.75,0.209,7.19,0,0,0,In,7.40
17/07/2021 08:54,25.875,0.208,7.19,0,0,0,In,7.50
17/07/2021 08:50,25.875,0.208,7.2,0,0,0,In,7.30
17/07/2021 08:49,25.875,0.208,7.21,0,0,0,In,7.40
17/07/2021 08:47,25.875,0.208,7.21,0,0,0,In,7.30
17/07/2021 08:45,25.875,0.2,7.21,0,0,0,In,7.40
17/07/2021 08:42,25.875,0.2,7.19,0,0,0,In,7.60
17/07/2021 08:36,25.875,0.202,7.17,0,0,0,In,7.30
17/07/2021 08:34,26,0.202,7.17,0,0,0,In,8.40
17/07/2021 08:28,25.75,0.202,7.19,0,0,0,In,8.50
17/07/2021 08:21,25.875,0.202,7.19,0,0,0,In,8.50
17/07/2021 08:17,25.875,0.202,7.19,0,0,0,In,8.50
17/07/2021 08:15,25.875,0.202,7.17,0,0,0,In,8.30
17/07/2021 08:07,26,0.202,7.17,0,0,0,In,8.30
17/07/2021 08:06,25.875,0.202,7.17,0,0,0,In,8.50
17/07/2021 08:04,25.875,0.201,7.17,0,0,0,In,8.50
17/07/2021 08:00,26,0.202,7.16,0,0,0,In,8.50
17/07/2021 07:56,25.875,0.202,7.18,0,0,0,In,8.30
17/07/2021 07:51,26,0.202,7.18,0,0,0,In,8.50
17/07/2021 07:50,25.875,0.202,7.18,0,0,0,In,8.30
17/07/2021 07:46,25.875,0.202,7.18,0,0,0,In,8.50
17/07/2021 07:45,25.875,0.202,7.18,0,0,0,In,8.20
17/07/2021 07:37,26.125,0.201,7.17,0,0,0,In,8.40
17/07/2021 07:36,26,0.201,7.17,0,0,0,In,8.40
17/07/2021 07:35,25.875,0.201,7.17,0,0,0,In,8.20
17/07/2021 07:33,25.875,0.201,7.17,0,0,0,In,8.20
17/07/2021 07:26,25.875,0.201,7.17,0,0,0,In,8.30
17/07/2021 07:21,25.875,0.21,7.17,0,0,0,In,8.50
17/07/2021 07:19,25.875,0.21,7.17,0,0,0,In,8.30
17/07/2021 07:17,25.875,0.21,7.17,0,0,0,In,8.50
17/07/2021 07:16,26,0.21,7.17,0,0,0,In,8.30
17/07/2021 07:14,25.75,0.21,7.16,0,0,0,In,8.50
17/07/2021 07:12,25.875,0.21,7.18,0,0,0,In,8.20
17/07/2021 07:10,26,0.21,7.18,0,0,0,In,8.30
17/07/2021 07:07,26,0.21,7.18,0,0,0,In,8.20
17/07/2021 07:06,25.875,0.21,7.17,0,0,0,In,8.50
17/07/2021 07:04,26,0.21,7.18,0,0,0,In,8.40
17/07/2021 07:02,26,0.209,7.18,0,0,0,In,8.30
17/07/2021 06:58,26,0.209,7.18,0,0,0,In,8.20
17/07/2021 06:55,26,0.21,7.18,0,0,0,In,8.40
17/07/2021 06:53,26,0.211,7.18,0,0,0,In,8.40
17/07/2021 06:47,26,0.209,7.18,0,0,0,In,8.50
17/07/2021 06:45,26,0.21,7.19,0,0,0,In,8.50
17/07/2021 06:44,26,0.21,7.19,0,0,0,In,8.30
17/07/2021 06:44,26,0.209,7.19,0,0,0,In,8.50
17/07/2021 06:40,26.125,0.21,7.18,0,0,0,In,8.40
17/07/2021 06:36,26,0.211,7.18,0,0,0,In,8.40
17/07/2021 06:35,26,0.211,7.18,0,0,0,In,8.30
17/07/2021 06:32,25.875,0.21,7.16,0,0,0,In,8.40
17/07/2021 06:26,26,0.209,7.15,0,0,0,In,8.30
17/07/2021 06:25,26.125,0.209,7.14,0,0,0,In,8.20
17/07/2021 06:22,26.125,0.209,7.14,0,0,0,In,8.20
17/07/2021 06:20,26.125,0.208,7.14,0,0,0,In,8.40
17/07/2021 06:16,26,0.209,7.14,0,0,0,In,8.20
17/07/2021 06:08,26.125,0.209,7.15,0,0,0,In,8.30
17/07/2021 06:07,26.125,0.21,7.15,0,0,0,In,8.50
17/07/2021 06:07,26.125,0.209,7.15,0,0,0,In,8.50
17/07/2021 06:06,26,0.209,7.15,0,0,0,In,8.40
17/07/2021 06:06,26.125,0.208,7.15,0,0,0,In,8.40
17/07/2021 06:02,26,0.21,7.14,0,0,0,In,8.30
17/07/2021 05:59,26.25,0.21,7.14,0,0,0,In,8.30
17/07/2021 05:59,26,0.21,7.14,0,0,0,In,8.50
17/07/2021 05:57,26.125,0.21,7.15,0,0,0,In,8.20
17/07/2021 05:55,26.25,0.21,7.16,0,0,0,In,8.50
17/07/2021 05:55,26.125,0.21,7.16,0,0,0,In,8.50
17/07/2021 05:54,26,0.21,7.16,0,0,0,In,8.50
17/07/2021 05:54,26.125,0.21,7.17,0,0,0,In,8.30
17/07/2021 05:54,26.125,0.21,7.17,0,0,0,In,8.40
17/07/2021 05:52,26,0.211,7.15,0,0,0,In,8.40
17/07/2021 05:51,26,0.208,7.16,0,0,0,In,8.40
17/07/2021 05:48,26.125,0.209,7.16,0,0,0,In,8.40
17/07/2021 05:46,26,0.208,7.16,0,0,0,In,8.30
17/07/2021 05:36,26,0.209,7.16,0,0,0,In,8.30
17/07/2021 05:26,26.125,0.208,7.21,0,0,0,In,8.40
17/07/2021 05:06,26.125,0.213,7.12,0,0,0,In,8.20
17/07/2021 04:59,26.125,0.214,7.12,0,0,0,In,8.30
17/07/2021 04:46,26.25,0.215,7.14,0,0,0,In,8.40
17/07/2021 04:36,26.25,0.258,7.2,0,0,0,In,8.20
17/07/2021 04:26,26.25,0.273,7.23,0,0,0,In,8.40
17/07/2021 04:06,26.25,0.28,7.22,0,0,0,In,8.30
17/07/2021 03:46,26.25,0.273,7.21,0,0,0,In,8.40
17/07/2021 03:36,26.25,0.273,7.2,0,0,0,In,8.50
17/07/2021 03:16,26.375,0.274,7.18,0,0,0,In,8.30
17/07/2021 03:16,26.375,0.27,7.18,0,0,0,In,8.20
17/07/2021 03:16,26.5,0.27,7.18,0,0,0,In,8.40
17/07/2021 03:16,26.5,0.271,7.18,0,0,0,In,8.50
17/07/2021 03:15,26.375,0.272,7.18,0,0,0,In,8.30
17/07/2021 03:14,26.25,0.269,7.16,0,0,0,In,8.30
17/07/2021 03:06,26.25,0.269,7.18,0,0,0,In,8.30
17/07/2021 02:56,26.375,0.266,7.18,0,0,0,In,8.50
17/07/2021 02:43,26.5,0.263,7.17,0,0,0,In,8.30
17/07/2021 02:36,26.5,0.266,7.17,0,0,0,In,8.50
17/07/2021 02:30,26.5,0.269,7.17,0,0,0,In,8.20
17/07/2021 02:16,26.625,0.279,7.16,0,0,0,In,8.30
17/07/2021 02:06,26.625,0.284,7.15,0,0,0,In,8.40
17/07/2021 02:04,26.625,0.285,7.15,0,0,0,In,8.30
17/07/2021 01:56,26.625,0.289,7.15,0,0,0,In,8.20
17/07/2021 01:50,26.625,0.291,7.14,0,0,0,In,8.20
17/07/2021 01:50,26.75,0.293,7.14,0,0,0,In,8.50
17/07/2021 01:50,26.625,0.296,7.14,0,0,0,In,8.30
17/07/2021 01:46,26.75,0.292,7.13,0,0,0,In,8.20
17/07/2021 01:36,26.875,0.269,7.12,0,0,0,In,8.30
17/07/2021 01:26,26.875,0.269,7.1,0,0,0,In,8.20
17/07/2021 01:10,26.875,0.269,7.09,0,0,0,In,8.40
17/07/2021 01:08,27.125,0.269,7.1,0,0,0,In,8.30
17/07/2021 01:08,27.25,0.269,7.1,0,0,0,In,8.40
17/07/2021 01:07,27.25,0.268,7.1,0,0,0,In,8.20
17/07/2021 01:07,27.25,0.268,7.11,0,0,0,In,8.30
17/07/2021 01:07,27.25,0.268,7.1,0,0,0,In,8.40
17/07/2021 01:07,27.125,0.268,7.11,0,0,0,In,8.50
17/07/2021 01:07,27,0.269,7.11,0,0,0,In,8.40
17/07/2021 01:07,27.125,0.268,7.11,0,0,0,In,8.30
17/07/2021 01:07,27.125,0.269,7.11,0,0,0,In,8.20
17/07/2021 01:07,27.125,0.269,7.11,0,0,0,In,8.50
17/07/2021 01:06,27.125,0.269,7.11,0,0,0,In,8.50
17/07/2021 01:06,27.125,0.269,7.11,0,0,0,In,8.40
17/07/2021 01:06,27.125,0.269,7.11,0,0,0,In,8.30
17/07/2021 01:06,27,0.269,7.12,0,0,0,In,8.50
17/07/2021 01:06,27,0.268,7.12,0,0,0,In,8.40
17/07/2021 01:06,27.125,0.268,7.12,0,0,0,In,8.20
17/07/2021 01:06,27.125,0.268,7.12,0,0,0,In,8.40
17/07/2021 01:06,27,0.267,7.12,0,0,0,In,8.20
17/07/2021 01:06,27.125,0.267,7.13,0,0,0,In,8.20
17/07/2021 01:06,27.125,0.267,7.13,0,0,0,In,8.30
17/07/2021 01:05,27,0.268,7.14,0,0,0,In,8.40
17/07/2021 01:05,27,0.267,7.14,0,0,0,In,8.30
17/07/2021 01:05,27,0.267,7.14,0,0,0,In,8.30
17/07/2021 01:05,27,0.267,7.14,0,0,0,In,8.20
17/07/2021 01:05,27,0.267,7.14,0,0,0,In,8.50
17/07/2021 01:05,27,0.267,7.14,0,0,0,In,8.30
17/07/2021 01:04,26.875,0.268,7.14,0,0,0,In,8.50
17/07/2021 01:04,26.875,0.268,7.14,0,0,0,In,8.40
17/07/2021 01:04,26.875,0.268,7.14,0,0,0,In,8.20
17/07/2021 00:59,27.25,0.268,7.09,0,0,0,In,8.50
17/07/2021 00:59,27,0.268,7.09,0,0,0,In,8.40
17/07/2021 00:58,27.125,0.268,7.09,0,0,0,In,8.30
17/07/2021 00:58,27.125,0.268,7.09,0,0,0,In,8.30
17/07/2021 00:58,27,0.268,7.09,0,0,0,In,8.20
17/07/2021 00:58,27,0.267,7.09,0,0,0,In,8.20
17/07/2021 00:57,26.875,0.266,7.09,0,0,0,In,8.40
17/07/2021 00:57,27.125,0.266,7.09,0,0,0,In,8.30
17/07/2021 00:57,26.875,0.266,7.09,0,0,0,In,8.20
17/07/2021 00:54,27.25,0.267,7.08,0,0,0,In,8.30
17/07/2021 00:54,27.125,0.267,7.08,0,0,0,In,8.20
17/07/2021 00:54,27.375,0.267,7.08,0,0,0,In,8.20
17/07/2021 00:54,27.25,0.268,7.08,0,0,0,In,8.30
17/07/2021 00:54,27.125,0.268,7.08,0,0,0,In,8.50
17/07/2021 00:54,27.125,0.268,7.08,0,0,0,In,8.20
